SR_NO,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
2178,FDK02,12.85764518,Low Fat,0.196490902,Canned,120.544,OUT019,1985,Small,Tier 1,Grocery Store,479.376
2179,FDO23,17.85,Low Fat,0.146305498,Breads,94.1436,OUT013,1987,High,Tier 3,Supermarket Type1,1607.2412
2180,NCE54,20.7,Low Fat,0.026877471,Household,74.6354,OUT013,1987,High,Tier 3,Supermarket Type1,1053.2956
2181,FDS52,8.89,Low Fat,0.005474515,Frozen Foods,99.7016,OUT046,1997,Small,Tier 1,Supermarket Type1,1922.8304
2182,FDW01,14.5,Low Fat,0.064048405,Canned,153.4682,OUT035,2004,Small,Tier 2,Supermarket Type1,1677.1502
2183,NCF07,9,Low Fat,0.032203667,Household,100.8016,OUT017,2007,Medium,Tier 2,Supermarket Type1,1113.2176
2184,DRE15,13.35,Low Fat,0.017857847,Dairy,77.5012,OUT018,2009,Medium,Tier 3,Supermarket Type2,1518.024
2185,FDR58,6.675,Low Fat,0.041921462,Snack Foods,92.3462,OUT046,1997,Small,Tier 1,Supermarket Type1,2406.2012
2186,FDL24,10.3,Regular,0.024875871,Baking Goods,173.0422,OUT013,1987,High,Tier 3,Supermarket Type1,2069.3064
2187,FDQ25,12.85764518,Regular,0.028139761,Canned,173.7422,OUT027,1985,Medium,Tier 3,Supermarket Type3,3621.2862
2188,FDX56,17.1,Regular,0.073997843,Fruits and Vegetables,207.0638,OUT013,1987,High,Tier 3,Supermarket Type1,4969.5312
2189,FDD20,14.15,Low Fat,0.020798905,Fruits and Vegetables,123.6046,OUT018,2009,Medium,Tier 3,Supermarket Type2,1245.046
2190,DRF60,10.8,Low Fat,0.052363244,Soft Drinks,236.5564,OUT017,2007,Medium,Tier 2,Supermarket Type1,5243.8408
2191,FDW13,8.5,Low Fat,0.098283459,Canned,51.3324,OUT018,2009,Medium,Tier 3,Supermarket Type2,934.7832
2192,FDF09,6.215,Low Fat,0.012138795,Fruits and Vegetables,39.2848,OUT013,1987,High,Tier 3,Supermarket Type1,521.9872
2193,FDY45,17.5,Low Fat,0,Snack Foods,253.0356,OUT035,2004,Small,Tier 2,Supermarket Type1,4578.0408
2194,FDR26,20.7,Low Fat,0.042923652,Dairy,178.3028,OUT045,2002,Medium,Tier 2,Supermarket Type1,1062.6168
2195,FDZ01,8.975,Regular,0.009058845,Canned,103.399,OUT046,1997,Small,Tier 1,Supermarket Type1,2579.975
2196,FDH53,20.5,Regular,0.032136417,Frozen Foods,83.9592,OUT010,1998,Medium,Tier 3,Grocery Store,165.1184
2197,FDG52,13.65,Low Fat,0.065898197,Frozen Foods,46.1402,OUT018,2009,Medium,Tier 3,Supermarket Type2,459.402
2198,FDW50,13.1,Low Fat,0.075731322,Dairy,167.5158,OUT045,2002,Medium,Tier 2,Supermarket Type1,1504.0422
2199,FDX49,4.615,Regular,0.101812521,Canned,232.23,OUT035,2004,Small,Tier 2,Supermarket Type1,5126.66
2200,FDJ44,12.3,Regular,0.106327251,Fruits and Vegetables,172.8396,OUT046,1997,Small,Tier 1,Supermarket Type1,2616.594
2201,NCI31,12.85764518,Low Fat,0.080933328,Others,37.519,OUT027,1985,Medium,Tier 3,Supermarket Type3,842.237
2202,FDZ52,19.2,Low Fat,0.100055601,Frozen Foods,112.4886,OUT035,2004,Small,Tier 2,Supermarket Type1,1223.0746
2203,FDE17,20.1,Regular,0.054540159,Frozen Foods,152.1366,OUT049,1999,Medium,Tier 1,Supermarket Type1,755.683
2204,FDG34,11.5,Regular,0.037723476,Snack Foods,109.5254,OUT018,2009,Medium,Tier 3,Supermarket Type2,1953.4572
2205,FDE26,9.3,Low Fat,0.14897741,Canned,143.0786,OUT010,1998,Medium,Tier 3,Grocery Store,288.9572
2206,FDD56,15.2,Regular,0.104201019,Fruits and Vegetables,176.5054,OUT018,2009,Medium,Tier 3,Supermarket Type2,2976.7918
2207,FDR52,12.65,Regular,0.076198809,Frozen Foods,191.3846,OUT045,2002,Medium,Tier 2,Supermarket Type1,2675.1844
2208,FDQ13,11.1,Low Fat,0.010639596,Canned,84.1908,OUT035,2004,Small,Tier 2,Supermarket Type1,755.0172
2209,NCJ42,12.85764518,Low Fat,0.025039776,Household,102.7332,OUT019,1985,Small,Tier 1,Grocery Store,410.1328
2210,FDH10,12.85764518,Low Fat,0.086326707,Snack Foods,192.6478,OUT019,1985,Small,Tier 1,Grocery Store,387.4956
2211,NCG42,19.2,Low Fat,0.041220035,Household,131.231,OUT035,2004,Small,Tier 2,Supermarket Type1,3635.268
2212,FDT31,19.75,Low Fat,0.01247354,Fruits and Vegetables,187.5872,OUT045,2002,Medium,Tier 2,Supermarket Type1,1323.6104
2213,DRD25,6.135,Low Fat,0.079132212,Soft Drinks,112.686,OUT045,2002,Medium,Tier 2,Supermarket Type1,2942.836
2214,FDR35,12.5,Low Fat,0.020693809,Breads,199.1742,OUT035,2004,Small,Tier 2,Supermarket Type1,4379.6324
2215,FDL33,7.235,Low Fat,0.10016525,Snack Foods,193.9452,OUT045,2002,Medium,Tier 2,Supermarket Type1,2936.178
2216,FDT45,15.85,Low Fat,0.057302606,Snack Foods,53.3956,OUT035,2004,Small,Tier 2,Supermarket Type1,600.5516
2217,FDT16,9.895,Regular,0.048761046,Frozen Foods,260.5278,OUT045,2002,Medium,Tier 2,Supermarket Type1,8851.1452
2218,DRE49,20.75,Low Fat,0,Soft Drinks,153.0024,OUT035,2004,Small,Tier 2,Supermarket Type1,2428.8384
2219,DRF60,10.8,Low Fat,0.052149675,Soft Drinks,239.9564,OUT049,1999,Medium,Tier 1,Supermarket Type1,3813.7024
2220,NCB54,8.76,Low Fat,0.050130529,Health and Hygiene,128.3336,OUT049,1999,Medium,Tier 1,Supermarket Type1,2556.672
2221,FDH20,16.1,Regular,0.024987903,Fruits and Vegetables,97.341,OUT049,1999,Medium,Tier 1,Supermarket Type1,1255.033
2222,FDA31,7.1,Low Fat,0.109990885,Fruits and Vegetables,172.908,OUT035,2004,Small,Tier 2,Supermarket Type1,2769.728
2223,FDE33,19.35,Regular,0.049736267,Fruits and Vegetables,76.8644,OUT045,2002,Medium,Tier 2,Supermarket Type1,1571.288
2224,FDM12,16.7,Regular,0.117026714,Baking Goods,189.2214,OUT010,1998,Medium,Tier 3,Grocery Store,188.4214
2225,FDW44,9.5,Regular,0.035121963,Fruits and Vegetables,168.6448,OUT013,1987,High,Tier 3,Supermarket Type1,1022.6688
2226,DRE48,8.43,Low Fat,0.017311312,Soft Drinks,197.8768,OUT013,1987,High,Tier 3,Supermarket Type1,3744.4592
2227,NCX18,14.15,Low Fat,0.008811818,Household,196.511,OUT045,2002,Medium,Tier 2,Supermarket Type1,2749.754
2228,FDA38,5.44,Low Fat,0.025583714,Dairy,239.1538,OUT018,2009,Medium,Tier 3,Supermarket Type2,480.7076
2229,FDQ19,7.35,Regular,0.014353174,Fruits and Vegetables,242.6512,OUT013,1987,High,Tier 3,Supermarket Type1,969.4048
2230,FDY47,12.85764518,Regular,0.054220618,Breads,129.131,OUT027,1985,Medium,Tier 3,Supermarket Type3,4933.578
2231,FDE17,20.1,Regular,0.054410179,Frozen Foods,151.3366,OUT013,1987,High,Tier 3,Supermarket Type1,2720.4588
2232,FDY25,12,Low Fat,0.033974436,Canned,181.8976,OUT046,1997,Small,Tier 1,Supermarket Type1,4527.44
2233,FDT03,21.25,Low Fat,0.009996872,Meat,185.5608,OUT035,2004,Small,Tier 2,Supermarket Type1,3123.9336
2234,FDB49,8.3,Regular,0.030212499,Baking Goods,98.0384,OUT045,2002,Medium,Tier 2,Supermarket Type1,2857.6136
2235,FDL43,10.1,Low Fat,0.027217468,Meat,76.067,OUT017,2007,Medium,Tier 2,Supermarket Type1,1454.773
2236,FDE47,14.15,Low Fat,0.038123176,Starchy Foods,123.5046,OUT017,2007,Medium,Tier 2,Supermarket Type1,1992.0736
2237,FDS49,9,Low Fat,0.079506434,Canned,78.3644,OUT045,2002,Medium,Tier 2,Supermarket Type1,1728.4168
2238,FDU23,12.15,Low Fat,0.021811987,Breads,163.6184,OUT018,2009,Medium,Tier 3,Supermarket Type2,2311.6576
2239,FDU38,12.85764518,Low Fat,0.082150145,Dairy,192.9504,OUT027,1985,Medium,Tier 3,Supermarket Type3,7478.2656
2240,FDV09,12.85764518,Low Fat,0.036012919,Snack Foods,148.0734,OUT019,1985,Small,Tier 1,Grocery Store,593.8936
2241,FDR20,20,Regular,0.028167478,Fruits and Vegetables,45.5744,OUT049,1999,Medium,Tier 1,Supermarket Type1,452.744
2242,FDY11,6.71,Regular,0.029560451,Baking Goods,65.8142,OUT046,1997,Small,Tier 1,Supermarket Type1,856.8846
2243,FDG40,12.85764518,Low Fat,0.039631495,Frozen Foods,31.9558,OUT027,1985,Medium,Tier 3,Supermarket Type3,984.7182
2244,FDX20,7.365,Low Fat,0.04280099,Fruits and Vegetables,228.372,OUT017,2007,Medium,Tier 2,Supermarket Type1,2037.348
2245,FDZ27,7.935,Low Fat,0.017141985,Dairy,50.035,OUT013,1987,High,Tier 3,Supermarket Type1,149.805
2246,FDH09,12.6,Low Fat,0.056394771,Seafood,51.3982,OUT017,2007,Medium,Tier 2,Supermarket Type1,473.3838
2247,FDG29,17.6,Low Fat,0.056379439,Frozen Foods,42.7454,OUT049,1999,Medium,Tier 1,Supermarket Type1,293.6178
2248,NCA30,19,Low Fat,0.129534812,Household,190.1872,OUT049,1999,Medium,Tier 1,Supermarket Type1,5105.3544
2249,NCL53,7.5,Low Fat,0.036439878,Health and Hygiene,175.3028,OUT017,2007,Medium,Tier 2,Supermarket Type1,3010.7476
2250,DRE15,13.35,Low Fat,0,Dairy,77.6012,OUT046,1997,Small,Tier 1,Supermarket Type1,986.7156
2251,NCS38,8.6,Low Fat,0.090191431,Household,112.9176,OUT046,1997,Small,Tier 1,Supermarket Type1,458.0704
2252,FDY21,12.85764518,Low Fat,0.30374337,Snack Foods,196.011,OUT019,1985,Small,Tier 1,Grocery Store,589.233
2253,FDB58,10.5,Regular,0.022590318,Snack Foods,140.6154,OUT010,1998,Medium,Tier 3,Grocery Store,283.6308
2254,FDH41,9,Low Fat,0.082011521,Frozen Foods,213.3534,OUT046,1997,Small,Tier 1,Supermarket Type1,1935.4806
2255,DRF23,4.61,Low Fat,0.122843005,Hard Drinks,172.4396,OUT049,1999,Medium,Tier 1,Supermarket Type1,1569.9564
2256,FDE05,10.895,Regular,0.05432142,Frozen Foods,146.2102,OUT010,1998,Medium,Tier 3,Grocery Store,437.4306
2257,FDY10,17.6,Low Fat,0.049144165,Snack Foods,112.7176,OUT049,1999,Medium,Tier 1,Supermarket Type1,1717.764
2258,FDS43,11.65,Low Fat,0.040577878,Fruits and Vegetables,188.224,OUT049,1999,Medium,Tier 1,Supermarket Type1,1304.968
2259,NCM30,19.1,Low Fat,0.067400032,Household,41.9796,OUT049,1999,Medium,Tier 1,Supermarket Type1,784.3124
2260,FDY49,17.2,Regular,0.012036432,Canned,165.7184,OUT045,2002,Medium,Tier 2,Supermarket Type1,1816.3024
2261,FDN02,16.5,Low Fat,0.073977473,Canned,206.8638,OUT045,2002,Medium,Tier 2,Supermarket Type1,2070.638
2262,FDP37,15.6,Low Fat,0.143396175,Breakfast,128.0994,OUT045,2002,Medium,Tier 2,Supermarket Type1,2184.4898
2263,NCF07,9,Low Fat,0.03201648,Household,99.6016,OUT035,2004,Small,Tier 2,Supermarket Type1,1922.8304
2264,FDJ09,15,Low Fat,0.058346234,Snack Foods,44.0744,OUT013,1987,High,Tier 3,Supermarket Type1,633.8416
2265,FDO23,12.85764518,Low Fat,0.14571827,Breads,94.3436,OUT027,1985,Medium,Tier 3,Supermarket Type3,2269.0464
2266,FDH09,12.85764518,Low Fat,0.055806016,Seafood,52.4982,OUT027,1985,Medium,Tier 3,Supermarket Type3,1209.7586
2267,FDX34,6.195,Low Fat,0.072097449,Snack Foods,119.3098,OUT049,1999,Medium,Tier 1,Supermarket Type1,1205.098
2268,FDV60,20.2,Regular,0.117543713,Baking Goods,197.311,OUT049,1999,Medium,Tier 1,Supermarket Type1,3338.987
2269,FDE32,20.7,Low Fat,0.048718334,Fruits and Vegetables,38.7506,OUT013,1987,High,Tier 3,Supermarket Type1,227.7036
2270,NCI30,20.25,Low Fat,0.0591756,Household,245.046,OUT018,2009,Medium,Tier 3,Supermarket Type2,4680.574
2271,FDS37,7.655,Low Fat,0.031918284,Canned,117.7492,OUT013,1987,High,Tier 3,Supermarket Type1,695.0952
2272,FDC57,12.85764518,Regular,0.095587976,Fruits and Vegetables,193.982,OUT019,1985,Small,Tier 1,Grocery Store,579.246
2273,DRC01,5.92,Regular,0.019308607,Soft Drinks,49.0692,OUT017,2007,Medium,Tier 2,Supermarket Type1,1478.076
2274,DRD27,18.75,Low Fat,0.023974769,Dairy,99.0042,OUT017,2007,Medium,Tier 2,Supermarket Type1,694.4294
2275,FDI12,9.395,Regular,0.100602552,Baking Goods,88.3856,OUT045,2002,Medium,Tier 2,Supermarket Type1,703.0848
2276,FDQ33,13.35,Low Fat,0.091189915,Snack Foods,149.3708,OUT035,2004,Small,Tier 2,Supermarket Type1,4514.124
2277,FDQ27,12.85764518,Regular,0.077480627,Meat,101.399,OUT019,1985,Small,Tier 1,Grocery Store,206.398
2278,NCB07,19.2,Low Fat,0.129731747,Household,196.211,OUT010,1998,Medium,Tier 3,Grocery Store,589.233
2279,FDC08,19,Regular,0.103363904,Fruits and Vegetables,226.172,OUT013,1987,High,Tier 3,Supermarket Type1,3169.208
2280,FDD20,14.15,Low Fat,0.020714523,Fruits and Vegetables,124.2046,OUT046,1997,Small,Tier 1,Supermarket Type1,2490.092
2281,FDS24,20.85,Regular,0.062212713,Baking Goods,88.1514,OUT035,2004,Small,Tier 2,Supermarket Type1,1151.1682
2282,FDH34,8.63,Low Fat,0.031271134,Snack Foods,186.0582,OUT017,2007,Medium,Tier 2,Supermarket Type1,3900.9222
2283,NCX30,16.7,Low Fat,0.026729068,Household,248.4776,OUT018,2009,Medium,Tier 3,Supermarket Type2,6439.6176
2284,FDM01,7.895,Regular,0.094567181,Breakfast,104.5332,OUT046,1997,Small,Tier 1,Supermarket Type1,1845.5976
2285,FDB20,7.72,Low Fat,0.05193741,Fruits and Vegetables,77.9986,OUT013,1987,High,Tier 3,Supermarket Type1,934.7832
2286,NCK29,5.615,Low Fat,0.126480422,Health and Hygiene,121.573,OUT017,2007,Medium,Tier 2,Supermarket Type1,3202.498
2287,FDS11,7.05,Regular,0.055644887,Breads,224.9088,OUT049,1999,Medium,Tier 1,Supermarket Type1,2684.5056
2288,NCV41,14.35,Low Fat,0.028519419,Health and Hygiene,109.2228,OUT010,1998,Medium,Tier 3,Grocery Store,221.0456
2289,DRL60,8.52,Low Fat,0.027101431,Soft Drinks,151.7682,OUT049,1999,Medium,Tier 1,Supermarket Type1,2439.4912
2290,FDV10,7.645,Regular,0.067083367,Snack Foods,44.0112,OUT017,2007,Medium,Tier 2,Supermarket Type1,596.5568
2291,FDV09,12.1,Low Fat,0.020652362,Snack Foods,149.5734,OUT018,2009,Medium,Tier 3,Supermarket Type2,2227.101
2292,FDQ39,14.8,Low Fat,0.081042136,Meat,192.4846,OUT046,1997,Small,Tier 1,Supermarket Type1,5159.2842
2293,DRE49,20.75,Low Fat,0.021336565,Soft Drinks,153.6024,OUT018,2009,Medium,Tier 3,Supermarket Type2,1366.2216
2294,FDR45,10.8,Low Fat,0.029001987,Snack Foods,238.6222,OUT045,2002,Medium,Tier 2,Supermarket Type1,8604.7992
2295,DRJ23,18.35,Low Fat,0.069745165,Hard Drinks,190.2872,OUT010,1998,Medium,Tier 3,Grocery Store,378.1744
2296,FDQ26,13.5,Regular,0.068148886,Dairy,58.6562,OUT018,2009,Medium,Tier 3,Supermarket Type2,711.0744
2297,NCA06,20.5,Low Fat,0.144094079,Household,34.819,OUT017,2007,Medium,Tier 2,Supermarket Type1,1061.951
2298,FDT24,12.35,Regular,0.186616421,Baking Goods,78.6328,OUT018,2009,Medium,Tier 3,Supermarket Type2,1004.0264
2299,DRG27,8.895,Low Fat,0.105323859,Dairy,39.1138,OUT045,2002,Medium,Tier 2,Supermarket Type1,609.207
2300,FDR02,16.7,Low Fat,0.022110425,Dairy,110.8886,OUT045,2002,Medium,Tier 2,Supermarket Type1,3558.0352
2301,DRG37,16.2,Low Fat,0.019374768,Soft Drinks,155.8972,OUT035,2004,Small,Tier 2,Supermarket Type1,2025.3636
2302,FDJ07,7.26,Low Fat,0.014482278,Meat,118.115,OUT018,2009,Medium,Tier 3,Supermarket Type2,1864.24
2303,FDP32,6.65,Low Fat,0.087805788,Fruits and Vegetables,126.7678,OUT049,1999,Medium,Tier 1,Supermarket Type1,1907.517
2304,FDV59,13.35,Low Fat,0.048027043,Breads,218.9166,OUT046,1997,Small,Tier 1,Supermarket Type1,5660.6316
2305,FDP60,17.35,Low Fat,0.055908268,Baking Goods,99.8016,OUT035,2004,Small,Tier 2,Supermarket Type1,607.2096
2306,FDE32,12.85764518,Low Fat,0.048522793,Fruits and Vegetables,39.6506,OUT027,1985,Medium,Tier 3,Supermarket Type3,1024.6662
2307,FDK26,5.46,Regular,0.032359413,Canned,187.424,OUT017,2007,Medium,Tier 2,Supermarket Type1,3169.208
2308,FDW28,18.25,Low Fat,0.088807455,Frozen Foods,197.3452,OUT035,2004,Small,Tier 2,Supermarket Type1,2740.4328
2309,FDP56,8.185,Low Fat,0.046556408,Fruits and Vegetables,47.7692,OUT049,1999,Medium,Tier 1,Supermarket Type1,640.4996
2310,FDT25,7.5,Low Fat,0.050750977,Canned,122.2072,OUT046,1997,Small,Tier 1,Supermarket Type1,1960.1152
2311,FDQ12,12.65,Low Fat,0.035404052,Baking Goods,230.601,OUT035,2004,Small,Tier 2,Supermarket Type1,2067.309
2312,FDR60,14.3,Low Fat,0.130390458,Baking Goods,77.2328,OUT035,2004,Small,Tier 2,Supermarket Type1,231.6984
2313,FDZ10,17.85,Low Fat,0.074422769,Snack Foods,128.002,OUT010,1998,Medium,Tier 3,Grocery Store,253.004
2314,FDM13,6.425,Low Fat,0.105742544,Breakfast,130.5626,OUT010,1998,Medium,Tier 3,Grocery Store,131.1626
2315,FDF26,6.825,Regular,0.046729336,Canned,153.4998,OUT045,2002,Medium,Tier 2,Supermarket Type1,2153.1972
2316,FDN02,12.85764518,Low Fat,0.073470234,Canned,205.3638,OUT027,1985,Medium,Tier 3,Supermarket Type3,5383.6588
2317,NCI30,20.25,Low Fat,0.058886477,Household,245.546,OUT013,1987,High,Tier 3,Supermarket Type1,1724.422
2318,NCJ31,19.2,Low Fat,0.18293775,Others,243.0196,OUT049,1999,Medium,Tier 1,Supermarket Type1,3615.294
2319,NCQ54,17.7,Low Fat,0.020993364,Household,166.8474,OUT010,1998,Medium,Tier 3,Grocery Store,168.4474
2320,FDB02,9.695,Regular,0.029223424,Canned,175.437,OUT045,2002,Medium,Tier 2,Supermarket Type1,2999.429
2321,FDC02,12.85764518,Low Fat,0.068489201,Canned,259.3278,OUT027,1985,Medium,Tier 3,Supermarket Type3,4165.2448
2322,FDA11,7.75,Low Fat,0.043326511,Baking Goods,95.6436,OUT045,2002,Medium,Tier 2,Supermarket Type1,1134.5232
2323,DRI23,12.85764518,Low Fat,0.136532569,Hard Drinks,159.6578,OUT027,1985,Medium,Tier 3,Supermarket Type3,2888.2404
2324,FDE04,19.75,Regular,0.018051091,Frozen Foods,179.866,OUT049,1999,Medium,Tier 1,Supermarket Type1,2696.49
2325,FDW38,5.325,Regular,0.23212188,Dairy,55.5298,OUT010,1998,Medium,Tier 3,Grocery Store,53.9298
2326,FDG46,12.85764518,Regular,0.057620562,Snack Foods,115.4518,OUT019,1985,Small,Tier 1,Grocery Store,113.8518
2327,NCJ05,12.85764518,Low Fat,0.045865089,Health and Hygiene,152.3682,OUT027,1985,Medium,Tier 3,Supermarket Type3,2287.023
2328,FDU01,12.85764518,Regular,0.021002171,Canned,185.1924,OUT019,1985,Small,Tier 1,Grocery Store,555.2772
2329,FDY11,6.71,Regular,0.029727657,Baking Goods,66.6142,OUT017,2007,Medium,Tier 2,Supermarket Type1,1120.5414
2330,FDX60,14.35,Low Fat,0.080527065,Baking Goods,79.296,OUT013,1987,High,Tier 3,Supermarket Type1,719.064
2331,NCN29,15.2,Low Fat,0,Health and Hygiene,47.8034,OUT049,1999,Medium,Tier 1,Supermarket Type1,437.4306
2332,FDT07,5.82,Regular,0,Fruits and Vegetables,256.633,OUT049,1999,Medium,Tier 1,Supermarket Type1,2050.664
2333,FDI21,5.59,Regular,0.056833394,Snack Foods,61.9168,OUT018,2009,Medium,Tier 3,Supermarket Type2,1214.4192
2334,FDI41,18.5,Regular,0.062256921,Frozen Foods,148.0418,OUT046,1997,Small,Tier 1,Supermarket Type1,2059.9852
2335,FDE10,12.85764518,Regular,0.089512542,Snack Foods,133.1626,OUT027,1985,Medium,Tier 3,Supermarket Type3,3672.5528
2336,FDQ28,14,Regular,0.060427062,Frozen Foods,153.5656,OUT046,1997,Small,Tier 1,Supermarket Type1,3089.312
2337,FDY32,7.605,Low Fat,0.216323008,Fruits and Vegetables,165.021,OUT010,1998,Medium,Tier 3,Grocery Store,815.605
2338,NCK05,12.85764518,Low Fat,0.135612397,Health and Hygiene,61.1536,OUT019,1985,Small,Tier 1,Grocery Store,61.2536
2339,FDH12,9.6,Low Fat,0.085125951,Baking Goods,107.128,OUT045,2002,Medium,Tier 2,Supermarket Type1,1278.336
2340,FDJ27,17.7,Regular,0.122565413,Meat,103.8674,OUT017,2007,Medium,Tier 2,Supermarket Type1,1528.011
2341,DRL35,15.7,Low Fat,0,Hard Drinks,43.377,OUT010,1998,Medium,Tier 3,Grocery Store,129.831
2342,NCY29,13.65,Low Fat,0.077670981,Health and Hygiene,55.093,OUT017,2007,Medium,Tier 2,Supermarket Type1,1301.639
2343,FDC21,14.6,Regular,0.043201813,Fruits and Vegetables,110.1254,OUT017,2007,Medium,Tier 2,Supermarket Type1,1844.9318
2344,FDM33,15.6,Low Fat,0.088215871,Snack Foods,220.1798,OUT017,2007,Medium,Tier 2,Supermarket Type1,5068.7354
2345,DRJ39,20.25,Low Fat,0.036295834,Dairy,217.5482,OUT013,1987,High,Tier 3,Supermarket Type1,1095.241
2346,FDB22,8.02,Low Fat,0.186528819,Snack Foods,151.9998,OUT010,1998,Medium,Tier 3,Grocery Store,307.5996
2347,FDC32,18.35,Low Fat,0.099026525,Fruits and Vegetables,93.8462,OUT013,1987,High,Tier 3,Supermarket Type1,1295.6468
2348,FDD02,16.6,Low Fat,0,Canned,118.8124,OUT046,1997,Small,Tier 1,Supermarket Type1,2607.2728
2349,FDL28,10,Regular,0.063162608,Frozen Foods,228.6668,OUT035,2004,Small,Tier 2,Supermarket Type1,3455.502
2350,FDL39,16.1,Regular,0.063429818,Dairy,179.4318,OUT049,1999,Medium,Tier 1,Supermarket Type1,2345.6134
2351,FDV37,13,Regular,0.139785104,Canned,196.2426,OUT010,1998,Medium,Tier 3,Grocery Store,197.7426
2352,FDA28,16.1,Regular,0.04807227,Frozen Foods,126.5362,OUT017,2007,Medium,Tier 2,Supermarket Type1,1761.7068
2353,FDL04,19,Low Fat,0.112097433,Frozen Foods,105.5622,OUT049,1999,Medium,Tier 1,Supermarket Type1,1905.5196
2354,FDR10,17.6,Low Fat,0.010037996,Snack Foods,163.5552,OUT035,2004,Small,Tier 2,Supermarket Type1,3086.6488
2355,FDA39,6.32,Low Fat,0.012789884,Meat,39.1822,OUT017,2007,Medium,Tier 2,Supermarket Type1,1060.6194
2356,FDR15,9.3,Regular,0.033431669,Meat,153.1314,OUT035,2004,Small,Tier 2,Supermarket Type1,4653.942
2357,FDQ40,11.1,Regular,0.03623131,Frozen Foods,175.0712,OUT017,2007,Medium,Tier 2,Supermarket Type1,3339.6528
2358,DRG23,12.85764518,Low Fat,0.086360962,Hard Drinks,151.2682,OUT027,1985,Medium,Tier 3,Supermarket Type3,2439.4912
2359,FDU36,6.15,Low Fat,0.046232445,Baking Goods,99.4384,OUT013,1987,High,Tier 3,Supermarket Type1,1379.5376
2360,FDF47,20.85,Low Fat,0.097618234,Starchy Foods,223.9746,OUT046,1997,Small,Tier 1,Supermarket Type1,897.4984
2361,FDH14,17.1,Regular,0.046808553,Canned,141.4838,OUT046,1997,Small,Tier 1,Supermarket Type1,1404.838
2362,FDO45,13.15,Regular,0.03810738,Snack Foods,86.3856,OUT018,2009,Medium,Tier 3,Supermarket Type2,615.1992
2363,FDK60,16.5,Regular,0.093846532,Baking Goods,95.7068,OUT035,2004,Small,Tier 2,Supermarket Type1,1069.2748
2364,FDS43,11.65,Low Fat,0.040744057,Fruits and Vegetables,185.924,OUT017,2007,Medium,Tier 2,Supermarket Type1,4101.328
2365,FDN44,13.15,Low Fat,0.022831052,Fruits and Vegetables,160.292,OUT049,1999,Medium,Tier 1,Supermarket Type1,4793.76
2366,FDS34,19.35,Regular,0.076878416,Snack Foods,113.9518,OUT049,1999,Medium,Tier 1,Supermarket Type1,1138.518
2367,FDU20,19.35,Regular,0.021501067,Fruits and Vegetables,122.2098,OUT045,2002,Medium,Tier 2,Supermarket Type1,2771.7254
2368,FDP44,16.5,Regular,0.07964724,Fruits and Vegetables,101.4332,OUT013,1987,High,Tier 3,Supermarket Type1,1948.1308
2369,FDC02,21.35,Low Fat,0.068809463,Canned,258.5278,OUT035,2004,Small,Tier 2,Supermarket Type1,5206.556
2370,FDT56,16,Regular,0.115570552,Fruits and Vegetables,57.5246,OUT035,2004,Small,Tier 2,Supermarket Type1,173.7738
2371,NCA06,20.5,Low Fat,0.143164371,Household,34.919,OUT013,1987,High,Tier 3,Supermarket Type1,73.238
2372,FDE04,19.75,Regular,0.018008071,Frozen Foods,180.466,OUT013,1987,High,Tier 3,Supermarket Type1,3415.554
2373,NCX06,17.6,Low Fat,0.015775777,Household,179.1976,OUT017,2007,Medium,Tier 2,Supermarket Type1,3803.0496
2374,FDX49,4.615,Regular,0.102407778,Canned,234.33,OUT017,2007,Medium,Tier 2,Supermarket Type1,3961.51
2375,DRM59,5.88,Low Fat,0.003606726,Hard Drinks,154.1998,OUT018,2009,Medium,Tier 3,Supermarket Type2,1384.1982
2376,FDJ34,11.8,Regular,0.093801337,Snack Foods,126.0704,OUT049,1999,Medium,Tier 1,Supermarket Type1,1251.704
2377,FDP60,17.35,Low Fat,0,Baking Goods,101.9016,OUT013,1987,High,Tier 3,Supermarket Type1,1821.6288
2378,FDI07,12.35,Regular,0.033760862,Meat,196.9426,OUT046,1997,Small,Tier 1,Supermarket Type1,5141.3076
2379,FDV07,12.85764518,Low Fat,0.031131455,Fruits and Vegetables,111.0228,OUT027,1985,Medium,Tier 3,Supermarket Type3,3205.1612
